username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-09-12 18:32;0;0;"Stones can make happy. #crete #greece #aegean #nofilter #agiosnikolaos #ierapetra #elounda #malia #boating #kreta #cruise #adventurecrete #tour #safari #kreta https://www. instagram.com/p/BnoZa7lnwPl/ ?utm_source=ig_twitter_share&igshid=1su3u5mw24yln …";;;#crete #greece #aegean #nofilter #agiosnikolaos #ierapetra #elounda #malia #boating #kreta #cruise #adventurecrete #tour #safari #kreta;"1039899552847941632";https://twitter.com/CreteAdventure/status/1039899552847941632
;2018-09-12 18:10;1;2;"When exploring the hinterland of #Crete , be prepared to stop for a #goat or two But, honestly, who doesn't love goats? #NextStop24Traveler #Greece #visitgreece #roadtrip #animalsontheroad #goatsontheroad #travel #traveling #travelphotography #wanderlustwednesday pic.twitter.com/4qzIZkNn0o";;;#Crete #goat #NextStop24Traveler #Greece #visitgreece #roadtrip #animalsontheroad #goatsontheroad #travel #traveling #travelphotography #wanderlustwednesday;"1039893979733614593";https://twitter.com/NextStop24/status/1039893979733614593
;2018-09-12 18:08;2;0;"Have your holidays with style and luxury in #Crete during Autumn! https://www. thehotel.gr/villas/en/cret e/luxury … pic.twitter.com/bsICmpVxjQ";;;#Crete;"1039893508205752320";https://twitter.com/thehotelgr/status/1039893508205752320
;2018-09-12 18:07;0;0;"The spirit of the top destination! #LetsDrive #rentacar #rentalcar #greece #summerholidays #visitgreece #summeringreece #car #roadtrip #auto #athens #crete #september pic.twitter.com/vYlHUVscOC";;;#LetsDrive #rentacar #rentalcar #greece #summerholidays #visitgreece #summeringreece #car #roadtrip #auto #athens #crete #september;"1039893316341583878";https://twitter.com/letsdrive_gr/status/1039893316341583878
;2018-09-12 18:04;0;0;"If you are in #Crete these days, check this great storytelling project on #refugees in #Greece - stunning #photograpy https:// twitter.com/UNHCRGreece/st atus/1039887480760266752 …";;;#Crete #refugees #Greece #photograpy;"1039892528814804993";https://twitter.com/freek_smets/status/1039892528814804993
;2018-09-12 18:00;0;0;"Have you been on #Gouves ? tag this beach on http:// beachmap.info app #beachphotography #travel #Crete #Greece #holidays #travelblogging #travelblogger #Κρήτη #beach #MobileApp https:// beachmap.info/ords/f?p=247:8 :::::P8_ID,P8_RANDOM:36153,99123 …";;;#Gouves #beachphotography #travel #Crete #Greece #holidays #travelblogging #travelblogger #Κρήτη #beach #MobileApp;"1039891387674714112";https://twitter.com/beachmap/status/1039891387674714112
;2018-09-12 17:44;4;1;"Storytelling workshops, photo portraits, exhibition. 24 refugees in #Greece tell their story as of this Friday 14 September @cityofheraklion #Crete through the "Face Forward... into my home" project by @EMSTathens , #UNHCR and @eu_echo http:// estia.unhcr.gr/en/face-forwar d-into-my-home-exhibition-travels-to-heraklion-in-crete/ … pic.twitter.com/eTNe6ly1f9";;@cityofheraklion @EMSTathens @eu_echo;#Greece #Crete #UNHCR;"1039887480760266752";https://twitter.com/UNHCRGreece/status/1039887480760266752
;2018-09-12 17:40;1;0;"#Crete , Home of Heroes https:// kritsayvonne.com/2018/09/12/pat sos-home-of-cretan-heroes/ … via @KritsaYvonne";;@KritsaYvonne;#Crete;"1039886533766139904";https://twitter.com/KritsaYvonne/status/1039886533766139904
;2018-09-12 17:29;0;0;"“Bambus romance” anet_autratova #holliday #crete #crete #greece #bambus #cutinto @Réthimnon, Greece https://www. instagram.com/p/BnoSKlWBgYJ/ ?utm_source=ig_twitter_share&igshid=y65woavqodyp …";;@Réthimnon;#holliday #crete #crete #greece #bambus #cutinto;"1039883684487155712";https://twitter.com/CzDaV3/status/1039883684487155712
;2018-09-12 17:28;1;3;"So nice to be back @JohnHopkins2011 #crete #singforsara pic.twitter.com/qRYCx2j1AY";;@JohnHopkins2011;#crete #singforsara;"1039883420103581698";https://twitter.com/mattpearson78/status/1039883420103581698
;2018-09-12 17:26;0;2;"Today we perform our first show here in Crete!!! Fiona Dickson beautiful wedding #theuphighs #vocals #duo #crete #wedding";;;#theuphighs #vocals #duo #crete #wedding;"1039882970616737793";https://twitter.com/theuphighs/status/1039882970616737793
;2018-09-12 17:00;0;1;"Swimming in @minosbeach #private #pool and gazing into the infinite #blue is something we really can’t get enough of! #MinosBeach #escape #crete pic.twitter.com/KNa4f7VMwm";;@minosbeach;#private #pool #blue #MinosBeach #escape #crete;"1039876492132528128";https://twitter.com/Bluegr_Hotels/status/1039876492132528128
;2018-09-12 16:55;1;1;"Crete Late Special only £149pp Stalis, Crete 2nd October 2018 Manchester flights 7 nights Self Catering Luggage & Transfers Call us to book on 01691 655 654 #haystravel #haystraveloswestry #crete pic.twitter.com/5bvC2WxynG";;;#haystravel #haystraveloswestry #crete;"1039875250182336513";https://twitter.com/HaysOswestry/status/1039875250182336513
;2018-09-12 16:49;0;0;"One of nice #Kalyves village places is Gyalos taverna-beach bar Kalives. Yksi mukavista #Kalives 'in rantapaikoista sopii muun muassa, ruokailuun ja rantanäkymistä huokailuun. #taverna #beachbar #souvlaki #Kalyvesbeach #Chania #Crete #Greece #Kalivesbeach #Kreeta #Hania #Kreikka pic.twitter.com/9CUnIM33Ux";;;#Kalyves #Kalives #taverna #beachbar #souvlaki #Kalyvesbeach #Chania #Crete #Greece #Kalivesbeach #Kreeta #Hania #Kreikka;"1039873706728804354";https://twitter.com/Halipatisaijjaa/status/1039873706728804354
;2018-09-12 16:35;1;0;"Watching the Seabourn Odyssey preparing to leave #agiosnikolaos #crete pic.twitter.com/Zbt4Dex7Wg";;;#agiosnikolaos #crete;"1039870089284202496";https://twitter.com/nigelvause/status/1039870089284202496
;2018-09-12 16:33;0;0;"Cat's life looks way to difficult... #photography #sony #travelphotography #discovertheworld #travel #crete #greece #summer #island #cat @Crete https://www. instagram.com/p/BnoLx4TBZgS/ ?utm_source=ig_twitter_share&igshid=1csc9x2ykdny2 …";;@Crete;#photography #sony #travelphotography #discovertheworld #travel #crete #greece #summer #island #cat;"1039869555840086016";https://twitter.com/AndyGAlexandru/status/1039869555840086016
;2018-09-12 16:29;3;5;"Exceptional #archeology news from Crete, where #CIDOC2018 #conference will take place: 3,400-year-old undisturbed Minoan #grave discovered in mountainous regions of southeast #Crete , substantiating the hypothesis that #Minoans were in Ierapetra... https:// bit.ly/2QiUYOp";;;#archeology #CIDOC2018 #conference #grave #Crete #Minoans;"1039868493276086272";https://twitter.com/icomCIDOC/status/1039868493276086272
;2018-09-12 15:48;0;0;"Bye Crete #Crete #Vacation #AegeanSea #Greece #LastDay #Sightseeing #Beach https://www. instagram.com/p/BnoGV40lZ0X/ ?utm_source=ig_twitter_share&igshid=18gh0nuxane5o …";;;#Crete #Vacation #AegeanSea #Greece #LastDay #Sightseeing #Beach;"1039858268296945665";https://twitter.com/ShaunBlanch/status/1039858268296945665
;2018-09-12 15:48;1;1;"Family Beach Holiday in Stalida, #Crete http:// bit.ly/1KUHyC2 #stalida pic.twitter.com/o6N98VOCiQ";;;#Crete #stalida;"1039858192744951809";https://twitter.com/MirkaMoore/status/1039858192744951809
;2018-09-12 15:46;0;0;"Living in the moment, loving every second. . . . . . . #afternoonwalk #familytime #makingmemories #familyholiday #squad #greece #greece #chania #crete #cretegreece #photography … https://www. instagram.com/p/BnoGYrinBim/ ?utm_source=ig_twitter_share&igshid=r48o2bzttysp …";;;#afternoonwalk #familytime #makingmemories #familyholiday #squad #greece #greece #chania #crete #cretegreece #photography;"1039857693127630848";https://twitter.com/Enoadeogun/status/1039857693127630848
;2018-09-12 15:45;0;0;"Unser Fundstück der Woche Auf der Seite http:// cretanbeaches.com findet Ihr viele wissenswerte Informationen rund um Griechenlands größte Insel. Von den schönsten Stränden bis zu den Naturwundern. https://www. cretanbeaches.com/de/ #kreta #crete #urlaub #strandurlaub #Griechenland pic.twitter.com/1Chp7mbKi9";;;#kreta #crete #urlaub #strandurlaub #Griechenland;"1039857408133218309";https://twitter.com/GermaniaHoliday/status/1039857408133218309
;2018-09-12 15:40;1;29;"Snorkling at the beautifull coast of Agio Gerani #crete in #Greece #Holidays2018 pic.twitter.com/8540g5mnL2 – bei Platanias";;;#crete #Greece #Holidays2018;"1039856194247110656";https://twitter.com/VdRaad/status/1039856194247110656
;2018-09-12 15:37;1;0;"#Greece #Crete #Makrigialos #sunset #walk #beach http://www. villeavillage.com";;;#Greece #Crete #Makrigialos #sunset #walk #beach;"1039855432167239681";https://twitter.com/VilleaVillage1/status/1039855432167239681
;2018-09-12 15:35;0;0;"… https://memor iesofatraveladdictchick.wordpress.com/2017/08/18/ahh h-the-blue-lagoon-in-crete/ … #travel #travelblog #travelblogger #travelcommunity #travelphotography #travelpictures #travelphoto #aroundtheworld #wanderlust #photography #crete #bluelagoon #greece";;;#travel #travelblog #travelblogger #travelcommunity #travelphotography #travelpictures #travelphoto #aroundtheworld #wanderlust #photography #crete #bluelagoon #greece;"1039854942670995456";https://twitter.com/Victoria__Len/status/1039854942670995456
;2018-09-12 15:32;0;0;"Being silly by the sea #twins #tan #sea #swimming #beach #waves #crete #dream #holibobs #hothothot @Ágios Nikólaos, Lasithi, Greece https://www. instagram.com/p/BnoEtlwFRzS/ ?utm_source=ig_twitter_share&igshid=1nonkuunwzq7z …";;@Ágios;#twins #tan #sea #swimming #beach #waves #crete #dream #holibobs #hothothot;"1039854227147948032";https://twitter.com/allie_mun/status/1039854227147948032
;2018-09-12 15:08;1;2;"Finally, a view you can't resist. Villa One - Elounda The Villas Estate, Greece, Crete, Elounda, Lasithi, 8 bedrooms, 16 people, private pool. Direct with Owner: http:// bit.ly/Casalio-Elound a-Villas-One … http://www. casalio.com #casalio #villasinelounda #villaelounda #eloundathevillas #crete pic.twitter.com/G6S54pvhR7";;;#casalio #villasinelounda #villaelounda #eloundathevillas #crete;"1039848159441113089";https://twitter.com/casaliotravel/status/1039848159441113089
;2018-09-12 15:03;1;1;"Europe without Greece is like a child without a certificate #Europe #Crete #Europa pic.twitter.com/KEYQ9XzIRK";;;#Europe #Crete #Europa;"1039847062576087041";https://twitter.com/alojzsramo88/status/1039847062576087041
;2018-09-12 15:00;0;1;"Waterpark is for your kids! Euphoria market is for you with everything you could possibly need on your vacation You will find it on the left side of Euphoria’s central entrance! #euphoriaresort #familyresort #allinclusive #crete #chania #greece #travelblogger #blogger pic.twitter.com/Cni9bFwBCC";;;#euphoriaresort #familyresort #allinclusive #crete #chania #greece #travelblogger #blogger;"1039846181533351936";https://twitter.com/EuphoriaResort/status/1039846181533351936
;2018-09-12 14:51;0;0;"In the booth with my good friend top man and Malia legend #maliacrew #malia2018 #summervybes #summer2018 #djbooth #djlife #crete2018 #crete #goodtimes #oldfriends #pals #r &bclub… https://www. instagram.com/p/BnoAHXDBNUP/ ?utm_source=ig_twitter_share&igshid=sg2qwizyis0b …";;;#maliacrew #malia2018 #summervybes #summer2018 #djbooth #djlife #crete2018 #crete #goodtimes #oldfriends #pals #r;"1039843909269114885";https://twitter.com/DjSherlockOmz/status/1039843909269114885
;2018-09-12 14:40;0;0;"What if #September is here? #Summer in Crete is still vivid! What are you waiting for? Book your stay now and enjoy the last glimpse of summer. https:// bit.ly/2bLlxMF #AkaliChania #CivitelHotels #Chania #VisitCrete #wanderlustGR #Crete #summerisstillhere #stillsummer pic.twitter.com/i2ENKRkExf";;;#September #Summer #AkaliChania #CivitelHotels #Chania #VisitCrete #wanderlustGR #Crete #summerisstillhere #stillsummer;"1039841192261967872";https://twitter.com/CivitelHotels/status/1039841192261967872
;2018-09-12 14:38;1;2;"Jau beveeeeeik atostogos :) #lightblue #Crete #greece @Κρήτη https://www. instagram.com/p/Bnn-rP8H13dj dg1t90uhL8Go8DSij4O6lgUsCg0/?utm_source=ig_twitter_share&igshid=6obyos6af6k4 …";;@Κρήτη;#lightblue #Crete #greece;"1039840749460840449";https://twitter.com/Anachorete___/status/1039840749460840449
;2018-09-12 14:22;1;0;"The beautiful and charming Agios Nikolaos is the closest city to Elounda and has much to offer to it's visitors. #crete #elounda #agiosnikolaos";;;#crete #elounda #agiosnikolaos;"1039836673113243650";https://twitter.com/Elounda_Ilion/status/1039836673113243650
;2018-09-12 14:11;0;0;"September: Discover #Cyclades #Islands with offers! From #Rafina port: To #Andros 13 € To #Tinos 18 € To #Mykonos 19 € To #Paros 29 € To #Naxos 30 € To #Ios 30 € To #Santorini 30 € To #Heraklion #Crete 30 € Book now online your #ferrytickets & save http://www. CycladesTickets.Com pic.twitter.com/BCDaVmVk4Y";;;#Cyclades #Islands #Rafina #Andros #Tinos #Mykonos #Paros #Naxos #Ios #Santorini #Heraklion #Crete #ferrytickets;"1039833774505308160";https://twitter.com/cycladestickets/status/1039833774505308160
;2018-09-12 14:07;0;1;"Doorway to the Mediterranean. #spinalonga #plaka #crete #greece @Fortress Spinalonga https://www. instagram.com/p/Bnn7HWZl25v/ ?utm_source=ig_twitter_share&igshid=393tojc73o8t …";;@Fortress;#spinalonga #plaka #crete #greece;"1039832906309554176";https://twitter.com/roballott/status/1039832906309554176
;2018-09-12 14:04;5;3;"Samaria gorge #Sfakia #Crete closed on Thursday 13 September due to bad weather https://www. sfakia-crete-forum.com/phpBB3/viewtop ic.php?f=1&t=948 … pic.twitter.com/NHnrleLf3v";;;#Sfakia #Crete;"1039832037610414080";https://twitter.com/sfakia_crete/status/1039832037610414080
;2018-09-12 14:00;1;10;"How about treating yourself to an elegant mouthfeel and refreshing aftertaste of a local wine? #bluepalaceresort #Crete #theluxurycollection #marriott #marriottrewards #marriotteurope #discovergreece #travel #marriotthotels pic.twitter.com/zpiIGhWuXw";;;#bluepalaceresort #Crete #theluxurycollection #marriott #marriottrewards #marriotteurope #discovergreece #travel #marriotthotels;"1039830989164503040";https://twitter.com/BluePalaceCrete/status/1039830989164503040
;2018-09-12 14:00;0;0;"Have you been on #Vathi ? tag this beach on http:// beachmap.info app #beachphotography #travel #Crete #Greece #holidays #travelblogging #travelblogger #Κρήτη #beach #MobileApp https:// beachmap.info/ords/f?p=247:8 :::::P8_ID,P8_RANDOM:36154,5350 …";;;#Vathi #beachphotography #travel #Crete #Greece #holidays #travelblogging #travelblogger #Κρήτη #beach #MobileApp;"1039830987583246337";https://twitter.com/beachmap/status/1039830987583246337
;2018-09-12 13:45;0;0;"ANAKALIPSI " Quaerite Et Invenietis ": Evening ride #Greece #Crete #Heraklion http:// anakalipsi.blogspot.com/2018/09/evenin g-ride.html?spref=tw …";;;#Greece #Crete #Heraklion;"1039827274873364480";https://twitter.com/fotmaiden/status/1039827274873364480
;2018-09-12 13:32;3;32;"GOOOOOD MORNING TWEETNAAAM! Etwas verspätet aber doch von Herzen einen schönen Mettwoch euch allen aus Agios Nikolaios #Kreta #Crete pic.twitter.com/YuF6vVQT55";;;#Kreta #Crete;"1039823984332886016";https://twitter.com/glasspider64/status/1039823984332886016
;2018-09-12 13:21;0;0;"#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnnvsGrAQWR/ ?utm_source=ig_twitter_share&igshid=1j2jm8x0j4eub …";;;#Crete #Greece #Snapshots #Photography #May;"1039821363220045824";https://twitter.com/DCleggArt/status/1039821363220045824
;2018-09-12 13:21;0;0;"#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnnvsGrAQWR/ ?utm_source=ig_twitter_share&igshid=16i9onnr97c2b …";;;#Crete #Greece #Snapshots #Photography #May;"1039821361156370432";https://twitter.com/DCleggArt/status/1039821361156370432
;2018-09-12 13:21;0;0;"#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnnvnG1gaAO/ ?utm_source=ig_twitter_share&igshid=10m2s0wwue8ry …";;;#Crete #Greece #Snapshots #Photography #May;"1039821276599255041";https://twitter.com/DCleggArt/status/1039821276599255041
;2018-09-12 13:21;0;0;"#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/Bnnvix-jtVk/ ?utm_source=ig_twitter_share&igshid=9dnr6iqz53ti …";;;#Crete #Greece #Snapshots #Photography #May;"1039821249734750209";https://twitter.com/DCleggArt/status/1039821249734750209
;2018-09-12 13:21;0;0;"#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnnvdgwA7vp/ ?utm_source=ig_twitter_share&igshid=17ycp9fb56q55 …";;;#Crete #Greece #Snapshots #Photography #May;"1039821222110932993";https://twitter.com/DCleggArt/status/1039821222110932993
;2018-09-12 13:21;0;0;"#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnnvdgwA7vp/ ?utm_source=ig_twitter_share&igshid=17ycp9fb56q55 …";;;#Crete #Greece #Snapshots #Photography #May;"1039821219862925312";https://twitter.com/DCleggArt/status/1039821219862925312
;2018-09-12 13:10;2;1;"Thriller off of #Sougia #Crete to spot missing canoeists https://www. sfakia-crete-forum.com/phpBB3/viewtop ic.php?f=1&t=947 … pic.twitter.com/nahMfWxY1Q";;;#Sougia #Crete;"1039818419397435392";https://twitter.com/sfakia_crete/status/1039818419397435392
;2018-09-12 13:05;1;1;"You want to rent a car but then you have all these questions We've happy to provide the answers. Read our post below https:// buff.ly/2OdLzpU #CarRental #Crete pic.twitter.com/4qOaW7dU4C";;;#CarRental #Crete;"1039817163308195840";https://twitter.com/car_hire_crete/status/1039817163308195840
;2018-09-12 13:04;1;0;"Winners for the dressage competition thiw weekend is: Βιταλακη Μαρια με kallisti και Βαρδακη Ραφαελα με Bebe Liquer για τον ΑΙΟΠ #dressage #competition #crete #winners #equinelife #equestrian @Ιππικος Αθλητικος Ομιλος Χανίων-Horse Riding Club Of Chania";;@Ιππικος;#dressage #competition #crete #winners #equinelife #equestrian;"1039816889789292544";https://twitter.com/MariannaGrammat/status/1039816889789292544
;2018-09-12 13:02;0;2;"Sumando momentos. Momentos que suman. . . . . #creta #crete #marmarabeach #aguaturquesa . Pd. Por petición sigo subiendo stories del viaje y he dejado una carpeta en destacados. Perdón… https://www. instagram.com/p/Bnnzn8Zh_DP/ ?utm_source=ig_twitter_share&igshid=1by49dlqmnzux …";;;#creta #crete #marmarabeach #aguaturquesa;"1039816442982670336";https://twitter.com/Anachicamakeup/status/1039816442982670336
;2018-09-12 13:00;0;0;"Last year you asked for privacy and this year we gave you your own Jacuzzi at your VIP Cabanas! How great is that? #cabanamarebeachclub #chania #summer2018 #crete https://www. facebook.com/CabanaMareBeac hClub/videos/1845833822152645/ …";;;#cabanamarebeachclub #chania #summer2018 #crete;"1039815938965680128";https://twitter.com/CabanaMare/status/1039815938965680128
;2018-09-12 13:00;0;0;"Deal of the Week 1 semaine #Crète à l'Enorme Armonia Beach **** à p. de CHF 799.- par personne. Réservez maintenant: https:// bit.ly/2oYb17M ^gb pic.twitter.com/1mtUdScdEg";;;#Crète;"1039815889829298176";https://twitter.com/Hotelplan_F/status/1039815889829298176
;2018-09-12 12:54;0;0;"#melirritoscrete #crete #cretanhoney #honey #honeycomb #beekeeping #cretanproduct #stironasvillage #Greece #familybusiness #pine #thyme #wildherbs #purehoney #health @Stíronas, Iraklion,… https://www. instagram.com/p/BnnyuTinJDY/ ?utm_source=ig_twitter_share&igshid=p0xpnb5itrak …";;@Stíronas;#melirritoscrete #crete #cretanhoney #honey #honeycomb #beekeeping #cretanproduct #stironasvillage #Greece #familybusiness #pine #thyme #wildherbs #purehoney #health;"1039814451833266176";https://twitter.com/melirritoscrete/status/1039814451833266176
;2018-09-12 12:49;0;1;"Monday's cocktail meeting of our repeater #guests with the management of Sentido @PearlHotels , attended by General Manager Mr Yiannis Katsoulis and Vice President Mr Eugenios Fragkiadakis!! #Rethymno #Crete #travel #destination #hospitality https:// bit.ly/2Ocd0AC pic.twitter.com/3zFy35n9q4";;@PearlHotels;#guests #Rethymno #Crete #travel #destination #hospitality;"1039813285183479809";https://twitter.com/PearlHotels/status/1039813285183479809
;2018-09-12 12:48;0;0;"Hidden gems! #crete #nature #hidden #hiding #house #skyhigh #hiking #exploring #inspiration #freshair #greece #berlin #collective #consciousness #onelove #goout #seetheworld #listen #to … https://www. instagram.com/p/BnnyGuXjKgi/ ?utm_source=ig_twitter_share&igshid=1vpfuzkwrhltz …";;;#crete #nature #hidden #hiding #house #skyhigh #hiking #exploring #inspiration #freshair #greece #berlin #collective #consciousness #onelove #goout #seetheworld #listen #to;"1039813104446722048";https://twitter.com/collectivecons4/status/1039813104446722048
;2018-09-12 12:45;0;2;"Enjoy a special offer for your late summer holidays and receive extra perks during your stay! https:// goo.gl/Cv4iqt #EloundaGulfVillas #Offers #Crete pic.twitter.com/nQw86t9E8C";;;#EloundaGulfVillas #Offers #Crete;"1039812171868368896";https://twitter.com/EloundaGulf/status/1039812171868368896
